Elapsed Time since 2021/10/05 14:25:07 -0500;recv_yaw;thm_ab;ab_flow_meter;engthr;ldrair;rad
1409.5910103321075;0;94.15281;11.00307;1800;True;17.0
1409.7012906074524;0;94.15281;11.00729;1800;True;17.0
1409.81117105484;0;93.28986;11.01152;1800;True;17.0
1409.9210832118988;0;93.28986;10.99884;1800;True;17.0
1410.033164024353;0;93.28986;11.00307;1800;True;17.0
1410.1585085391998;0;93.28986;11.01998;1800;True;17.0
1410.268584728241;0;93.28986;11.01152;1800;True;17.0
1410.3782460689545;0;93.28986;11.00729;1800;True;17.0
1410.4871263504028;0;93.28986;11.01152;1800;True;17.0
1410.596174955368;0;93.28986;11.0242;1800;True;17.0
1410.7208395004272;0;93.28986;10.99884;1800;True;17.0
1410.8315088748932;0;93.28986;10.99884;1800;True;17.0
1410.9412155151367;0;93.28986;10.98616;1800;True;17.0
1411.0505955219269;0;94.19067;11.04534;1800;True;17.0
1411.161838531494;0;94.19067;11.04534;1800;True;17.0
1411.2723736763;0;94.19067;11.0242;1800;True;17.0
1411.3828234672546;0;94.19067;11.0242;1800;True;17.0
1411.493059873581;0;94.19067;11.00729;1800;True;17.0
1411.6194710731506;0;94.19067;10.99461;1800;True;17.0
1411.7301194667816;0;94.19067;10.99039;1800;True;17.0
1411.8378465175629;0;94.19067;10.99461;1800;True;17.0
1411.947758436203;0;94.52968;11.00307;1800;True;17.0
1412.0556383132937;0;94.52968;10.97771;1800;True;17.0
1412.1806633472445;0;94.52968;10.99461;1800;True;17.0
1412.3038685321808;0;94.52968;10.99461;1800;True;17.0
1412.4156365394592;0;94.52968;11.00729;1800;True;17.0
1412.5251111984253;0;94.52968;10.97348;1800;True;17.0
1412.6341879367828;0;94.52968;10.99039;1800;True;17.0
1412.7425210475922;0;94.52968;10.99884;1800;True;17.0
1412.851910352707;0;94.52968;10.98616;1800;True;17.0
1412.9753873348236;0;95.43098;10.9608;1800;True;17.0
1413.0850503444672;0;95.43098;10.99039;1800;True;17.0
1413.1957275867462;0;95.43098;10.99884;1800;True;17.0
1413.3055157661438;0;95.43098;10.96502;1800;True;17.0
1413.4178557395935;0;95.43098;11.01998;1800;True;17.0
1413.5279581546783;0;95.43098;11.01575;1800;True;17.0
1413.6370537281036;0;95.43098;11.02843;1800;True;17.0
1413.7472496032717;0;95.43098;11.01998;1800;True;17.0
1413.8577978610992;0;95.43098;11.01575;1800;True;17.0
1413.967786550522;0;95.43098;11.0242;1800;True;17.0
1414.093389749527;0;93.93782;10.99039;1800;True;17.0
1414.2033052444458;0;93.93782;11.0242;1800;True;17.0
1414.314977645874;0;93.93782;11.0242;1800;True;17.0
1414.4232232570648;0;93.93782;11.04534;1800;True;17.0
1414.5341668128967;0;93.93782;11.01998;1800;True;17.0
1414.6443672180176;0;93.93782;11.0242;1800;True;17.0
1414.7529871463776;0;93.93782;11.0242;1800;True;17.0
1414.8630237579346;0;93.93782;11.0242;1800;True;17.0
1414.9881353378296;0;93.93782;11.02843;1800;True;17.0
1415.0997672080994;0;93.78803;11.01575;1800;True;17.0
1415.210504770279;0;93.78803;11.01998;1800;True;17.0
1415.319774866104;0;93.78803;11.01998;1800;True;17.0
1415.4295036792755;0;93.78803;11.01998;1800;True;17.0
1415.5399959087372;0;93.78803;11.01152;1800;True;17.0
1415.648337841034;0;93.78803;11.00729;1800;True;17.0
1415.7590448856354;0;93.78803;11.0242;1800;True;17.0
1415.8849394321442;0;93.78803;11.01998;1800;True;17.0
1415.99263548851;0;94.4082;11.01152;1800;True;17.0
1416.104336977005;0;94.4082;11.00729;1800;True;17.0
1416.21404337883;0;94.4082;10.98616;1800;True;17.0
1416.3207914829254;0;94.4082;11.01998;1800;True;17.0
1416.430657863617;0;94.4082;11.01575;1800;True;17.0
1416.5396881103516;0;94.4082;11.01998;1800;True;17.0
1416.665194272995;0;94.4082;11.0242;1800;True;17.0
1416.775696992874;0;94.4082;10.99884;1800;True;17.0
1416.8857448101044;0;94.4082;11.00307;1800;True;17.0
1416.9944202899933;0;94.4082;11.01998;1800;True;17.0
1417.1042985916138;0;94.4082;11.00729;1800;True;17.0
1417.2152969837189;0;94.85616;11.01152;1800;True;17.0
1417.3225944042206;0;94.85616;11.01575;1800;True;17.0
1417.4494380950928;0;94.85616;11.00729;1800;True;17.0
1417.556343317032;0;94.85616;11.00729;1800;True;17.0
1417.6649203300476;0;94.85616;11.01998;1800;True;17.0
